7/3/2014|Debt collection|Credit card|Cont'd attempts collect debt not owed|Debt was paid|Altisource Portfolio Solutions, S.à r.l.|OH|44139|null|N/A|Web|7/3/2014|Closed with non-monetary relief|Yes|Yes|922583
4/12/2017|Credit reporting|null|Credit reporting company's investigation|No notice of investigation status/result|TRANSUNION INTERMEDIATE HOLDINGS, INC.|MO|64057|null|Consent not provided|Web|4/12/2017|Closed with explanation|Yes|No|2431077
9/11/2012|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|JPMORGAN CHASE & CO.|AR|72370|null|N/A|Postal mail|9/12/2012|Closed with explanation|Yes|No|150694
8/3/2015|Bank account or service|Checking account|Account opening, closing, or management|null|Synovus Bank|NY|10010|null|N/A|Referral|8/10/2015|Closed with explanation|Yes|No|1499306
2/8/2017|Debt collection|Other (i.e. phone, health club, etc.)|Taking/threatening an illegal action|Seized/Attempted to seize property|Law Offices of Phillip B. Ochs, Esq.|DC|20018|null|Consent not provided|Web|4/5/2017|Closed with explanation|Yes|No|2334782
6/22/2015|Prepaid card|General purpose card|Managing, opening, or closing account|null|PAYPAL HOLDINGS INC.|FL|33706|null|Consent not provided|Web|6/25/2015|Closed with explanation|Yes|No|1432465
3/13/2017|Debt collection|Non-federal student loan|False statements or representation|Attempted to collect wrong amount|TRANSWORLD SYSTEMS INC|NC|275XX|null|Consent provided|Web|3/24/2017|Closed with explanation|Yes|Yes|2383383
8/8/2013|Mortgage|FHA mortgage|Settlement process and costs|null|NATIONSTAR MORTGAGE|NY|13132|null|N/A|Web|8/9/2013|Closed with explanation|Yes|No|483123
9/9/2016|Credit card|null|Identity theft / Fraud / Embezzlement|null|First National Collection Bureau, Inc.|IL|604XX|null|Consent provided|Web|9/13/2016|Closed with explanation|Yes|No|2100683
7/31/2014|Consumer Loan|Installment loan|Taking out the loan or lease|null|Enova International, Inc.|PA|19027|null|N/A|Web|8/4/2014|Closed with explanation|Yes|No|962263
4/21/2015|Debt collection|Other (i.e. phone, health club, etc.)|False statements or representation|Attempted to collect wrong amount|Stellar Recovery, Inc.|GA|300XX|null|Consent provided|Web|4/24/2015|Closed with explanation|Yes|No|1339798
4/4/2012|Bank account or service|Checking account|Problems caused by my funds being low|null|SANTANDER BANK, NATIONAL ASSOCIATION|MA|2790|null|N/A|Phone|4/5/2012|Closed with relief|Yes|Yes|43982
5/31/2013|Credit reporting|null|Incorrect information on credit report|Account status|Experian Information Solutions Inc.|TX|75087|null|N/A|Referral|6/13/2013|Closed with explanation|Yes|No|421633
5/15/2013|Credit card|null|Billing disputes|null|CAPITAL ONE FINANCIAL CORPORATION|PA|16648|null|N/A|Referral|5/16/2013|Closed with monetary relief|Yes|No|408018
11/14/2015|Bank account or service|Checking account|Account opening, closing, or management|null|BANK OF AMERICA, NATIONAL ASSOCIATION|AZ|85012|null|Consent not provided|Web|11/14/2015|Closed with monetary relief|Yes|No|1655440
4/2/2012|Mortgage|VA mortgage|Loan servicing, payments, escrow account|null|BANK OF AMERICA, NATIONAL ASSOCIATION|PA|18503|null|N/A|Referral|4/18/2012|Closed without relief|Yes|No|27579
12/21/2015|Bank account or service|Savings account|Account opening, closing, or management|null|BANKUNITED, NATIONAL ASSOCIATION|WA|98178|null|N/A|Referral|2/3/2016|Closed with explanation|Yes|No|1711541
12/7/2015|Credit reporting|null|Credit reporting company's investigation|No notice of investigation status/result|TRANSUNION INTERMEDIATE HOLDINGS, INC.|TX|75078|null|Consent not provided|Web|12/7/2015|Closed with explanation|Yes|Yes|1686668
3/2/2017|Bank account or service|Checking account|Deposits and withdrawals|null|SUNTRUST BANKS, INC.|FL|34105|null|N/A|Referral|3/8/2017|Closed with explanation|Yes|No|2368227
4/5/2017|Credit card|null|Credit card protection / Debt protection|null|DISCOVER BANK|NY|120XX|null|Consent provided|Web|4/5/2017|Closed with monetary relief|Yes|No|2420632
1/20/2016|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|PHH Mortgage Services Corporation|TX|761XX|null|Consent provided|Web|1/20/2016|Closed with explanation|Yes|No|1750315
5/4/2016|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt is not mine|MRS BPO, LLC|CA|900XX|Servicemember|Consent provided|Web|5/4/2016|Closed with non-monetary relief|Yes|No|1906953
6/15/2015|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|NJ|7054|null|N/A|Referral|6/18/2015|Closed|Yes|No|1421587
7/30/2014|Credit reporting|null|Unable to get credit report/credit score|Problem getting my free annual report|EQUIFAX, INC.|CA|95763|null|N/A|Web|7/30/2014|Closed with explanation|Yes|Yes|961541
2/16/2017|Credit card|null|Rewards|null|AMERICAN EXPRESS COMPANY|MI|48105|null|Consent not provided|Web|2/16/2017|Closed with non-monetary relief|Yes|No|2348172
10/6/2012|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|OCWEN LOAN SERVICING LLC|GA|30307|null|N/A|Web|10/9/2012|Closed with explanation|Yes|No|167077
8/23/2016|Mortgage|Home equity loan or line of credit|Loan servicing, payments, escrow account|null|Stearns Ventures, LLC|NM|88021|null|Consent not provided|Web|9/27/2016|Closed with explanation|Yes|No|2074204
6/1/2015|Debt collection|I do not know|Communication tactics|Frequent or repeated calls|PORTFOLIO RECOVERY ASSOCIATES INC|IL|62264|null|Consent not provided|Web|6/1/2015|Closed with non-monetary relief|Yes|No|1401092
8/5/2015|Debt collection|I do not know|Cont'd attempts collect debt not owed|Debt is not mine|Professional Adjustment Corp. of S.W. FL., Inc.|FL|33901|null|Consent not provided|Web|9/10/2015|Closed with explanation|No|Yes|1503932
12/19/2012|Credit card|null|Credit reporting|null|AMERICAN EXPRESS COMPANY|FL|33983|null|N/A|Web|12/20/2012|Closed with non-monetary relief|Yes|Yes|214621
7/6/2016|Debt collection|Other (i.e. phone, health club, etc.)|Disclosure verification of debt|Not given enough info to verify debt|DISCOVER BANK|TX|77561|null|N/A|Referral|7/7/2016|Closed with explanation|Yes|No|2000545
3/7/2012|Mortgage|Conventional adjustable mortgage (ARM)|Loan modification,collection,foreclosure|null|Specialized Loan Servicing LLC|CA|92626|null|N/A|Web|4/23/2012|Closed with relief|Yes|No|29682
9/5/2012|Mortgage|Conventional adjustable mortgage (ARM)|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|GA|30662|null|N/A|Web|9/6/2012|Closed with explanation|Yes|Yes|146449
8/11/2015|Student loan|Non-federal student loan|Dealing with my lender or servicer|Received bad information about my loan|Genesis Lending|TN|37803|null|Consent not provided|Web|8/11/2015|Closed with explanation|Yes|No|1513947
4/5/2017|Credit reporting|null|Incorrect information on credit report|Information is not mine|EQUIFAX, INC.|FL|34741|null|Consent not provided|Web|4/5/2017|Closed with explanation|Yes|No|2421569
5/2/2012|Bank account or service|Checking account|Account opening, closing, or management|null|TCF NATIONAL BANK|IL|60076|null|N/A|Referral|5/2/2012|Closed with relief|Yes|No|57987
10/23/2016|Credit card|null|Transaction issue|null|CAPITAL ONE FINANCIAL CORPORATION|FL|33065|null|Consent not provided|Web|10/23/2016|Closed with monetary relief|Yes|No|2173811
10/27/2015|Credit reporting|null|Incorrect information on credit report|Personal information|EQUIFAX, INC.|GA|30021|null|Consent not provided|Web|10/27/2015|Closed with explanation|Yes|No|1626729
1/4/2017|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|SELECT PORTFOLIO SERVICING, INC.|MI|492XX|null|Consent provided|Web|1/4/2017|Closed with explanation|Yes|No|2273764
11/9/2016|Debt collection|Medical|Improper contact or sharing of info|Talked to a third party about my debt|TENET HEALTHCARE CORPORATION|AL|351XX|null|Consent provided|Web|11/9/2016|Closed with explanation|Yes|No|2202521
9/24/2014|Mortgage|Conventional adjustable mortgage (ARM)|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|NY|11413|null|N/A|Web|9/24/2014|Closed with explanation|Yes|No|1043744
3/27/2012|Credit card|null|APR or interest rate|null|CITIBANK, N.A.|NY|11803|null|N/A|Referral|3/27/2012|Closed with relief|Yes|No|41546
7/2/2015|Debt collection|I do not know|Communication tactics|Frequent or repeated calls|Immediate Credit Recovery|VA|24522|null|N/A|Referral|7/9/2015|Closed with explanation|Yes|No|1448711
6/12/2012|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|NATIONSTAR MORTGAGE|MO|63031|null|N/A|Postal mail|6/19/2012|Closed with explanation|Yes|No|99974
9/24/2016|Student loan|Non-federal student loan|Dealing with my lender or servicer|Having problems with customer service|Navient Solutions, LLC.|NC|27704|Older American|Consent not provided|Web|9/27/2016|Closed with explanation|Yes|No|2130550
12/11/2014|Debt collection|Medical|Disclosure verification of debt|Right to dispute notice not received|Amsher Collection Services, Inc.|AL|35124|null|N/A|Web|12/11/2014|Closed with explanation|Yes|No|1152441
7/14/2016|Credit reporting|null|Incorrect information on credit report|Public record|TRANSUNION INTERMEDIATE HOLDINGS, INC.|NY|10040|null|Consent not provided|Web|7/14/2016|Closed with explanation|Yes|Yes|2012514
10/24/2014|Credit card|null|Advertising and marketing|null|AMERICAN EXPRESS COMPANY|WA|98042|null|N/A|Web|10/24/2014|Closed with non-monetary relief|Yes|No|1085271
3/19/2015|Bank account or service|Checking account|Deposits and withdrawals|null|UNITED SERVICES AUTOMOBILE ASSOCIATION|DE|19701|Servicemember|Consent not provided|Web|4/17/2015|Closed with explanation|Yes|No|1292118
8/3/2016|Debt collection|Mortgage|Disclosure verification of debt|Right to dispute notice not received|I.Q. DATA INTERNATIONAL, INC.|WA|985XX|null|Consent provided|Web|8/3/2016|Closed with explanation|Yes|No|2043157
10/27/2015|Credit card|null|Other|null|BARCLAYS BANK DELAWARE|TX|75051|null|Consent not provided|Web|10/27/2015|Closed with explanation|Yes|Yes|1626059
4/26/2013|Mortgage|Home equity loan or line of credit|Loan servicing, payments, escrow account|null|SANTANDER BANK, NATIONAL ASSOCIATION|PA|19030|null|N/A|Referral|4/30/2013|Closed|Yes|No|393211
2/23/2017|Credit reporting|null|Incorrect information on credit report|Account terms|Experian Information Solutions Inc.|MO|631XX|null|Consent provided|Web|2/23/2017|Closed with non-monetary relief|Yes|No|2358206
7/15/2014|Credit reporting|null|Incorrect information on credit report|Account status|TRANSUNION INTERMEDIATE HOLDINGS, INC.|TX|78209|Older American|N/A|Web|7/15/2014|Closed with explanation|Yes|No|938649
7/15/2016|Bank account or service|Checking account|Account opening, closing, or management|null|CITIBANK, N.A.|VA|22182|null|Consent not provided|Web|7/15/2016|Closed with monetary relief|Yes|No|2014862
5/15/2012|Credit card|null|Billing disputes|null|SYNCHRONY FINANCIAL|FL|32331|null|N/A|Web|5/18/2012|Closed with relief|Yes|No|79344
1/9/2016|Debt collection|Credit card|Cont'd attempts collect debt not owed|Debt is not mine|Rausch, Sturm, Israel, Enerson & Hornik, LLC|MI|490XX|null|Consent provided|Web|1/9/2016|Closed with explanation|Yes|No|1734994
4/30/2016|Credit reporting|null|Credit reporting company's investigation|No notice of investigation status/result|TRANSUNION INTERMEDIATE HOLDINGS, INC.|WA|985XX|null|Consent provided|Web|4/30/2016|Closed with explanation|Yes|No|1904219
1/25/2017|Payday loan|null|Received a loan I didn't apply for|null|COMMUNITY CHOICE FINANCIAL, INC.|CA|949XX|null|Consent provided|Web|1/25/2017|Closed with explanation|Yes|No|2310018
3/5/2013|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|MD|21122|null|N/A|Web|3/7/2013|Closed with explanation|Yes|No|342270
9/23/2012|Bank account or service|(CD) Certificate of deposit|Deposits and withdrawals|null|BANK OF AMERICA, NATIONAL ASSOCIATION|CA|91362|null|N/A|Web|9/24/2012|Closed with explanation|Yes|Yes|157725
3/11/2016|Bank account or service|Checking account|Deposits and withdrawals|null|JPMORGAN CHASE & CO.|OH|45710|null|N/A|Referral|3/15/2016|Closed with explanation|Yes|No|1829210
12/17/2013|Bank account or service|Checking account|Deposits and withdrawals|null|HUNTINGTON NATIONAL BANK, THE|MI|49503|null|N/A|Phone|12/20/2013|Closed with explanation|Yes|No|636674
9/3/2014|Credit card|null|Other|null|FIRST NATIONAL BANK OF OMAHA|PA|19446|null|N/A|Web|9/3/2014|Closed with monetary relief|Yes|No|1013155
3/13/2014|Credit card|null|Payoff process|null|HSBC NORTH AMERICA HOLDINGS INC.|IN|47630|null|N/A|Web|3/21/2014|Closed with monetary relief|Yes|No|767446
6/9/2013|Credit reporting|null|Incorrect information on credit report|Personal information|TRANSUNION INTERMEDIATE HOLDINGS, INC.|CA|92660|null|N/A|Web|6/9/2013|Closed with non-monetary relief|Yes|No|427188
2/20/2014|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|Ditech Financial LLC|PA|18360|null|N/A|Referral|2/24/2014|Closed with explanation|Yes|Yes|722135
6/3/2015|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|CITIBANK, N.A.|NC|275XX|Older American|Consent provided|Web|6/3/2015|Closed with non-monetary relief|Yes|No|1403262
12/29/2014|Mortgage|Home equity loan or line of credit|Settlement process and costs|null|OCWEN LOAN SERVICING LLC|FL|34606|null|N/A|Web|12/29/2014|Closed with explanation|Yes|No|1173022
4/22/2015|Credit card|null|Transaction issue|null|DISCOVER BANK|TX|759XX|null|Consent provided|Web|4/22/2015|Closed with monetary relief|Yes|No|1342722
9/30/2016|Credit card|null|Other fee|null|CAPITAL ONE FINANCIAL CORPORATION|OH|44234|null|N/A|Referral|10/4/2016|Closed with explanation|Yes|No|2141854
6/22/2015|Money transfers|Domestic (US) money transfer|Other transaction issues|null|WESTERN UNION COMPANY, THE|MA|1760|Older American|N/A|Phone|6/24/2015|Closed with explanation|Yes|No|1432055
4/17/2017|Debt collection|I do not know|Disclosure verification of debt|Not given enough info to verify debt|Southwest Credit Systems, L.P.|TX|77056|null|Consent not provided|Web|4/17/2017|Closed with explanation|Yes|No|2438820
12/15/2014|Credit card|null|Cash advance fee|null|CAPITAL ONE FINANCIAL CORPORATION|FL|32223|null|N/A|Web|12/15/2014|Closed with monetary relief|Yes|No|1157790
1/28/2016|Bank account or service|Savings account|Account opening, closing, or management|null|ALLY FINANCIAL INC.|FL|320XX|null|Consent provided|Web|1/28/2016|Closed with explanation|Yes|No|1762088
4/5/2017|Bank account or service|Other bank product/service|Making/receiving payments, sending money|null|CAPITAL ONE FINANCIAL CORPORATION|FL|320XX|Older American|Consent provided|Web|4/5/2017|Closed with explanation|Yes|No|2420543
8/30/2016|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|SUNTRUST BANKS, INC.|FL|34974|null|N/A|Referral|9/2/2016|Closed with explanation|Yes|No|2088365
3/11/2016|Debt collection|Payday loan|Disclosure verification of debt|Not given enough info to verify debt|Big Picture Loans, LLC|OK|74133|null|Consent not provided|Web|4/6/2016|Closed with explanation|Yes|No|1825706
6/11/2014|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|VANDERBILT MORTGAGE & FINANCE, INC|VA|23025|null|N/A|Referral|6/12/2014|Closed with explanation|Yes|No|890555
12/9/2016|Credit card|null|APR or interest rate|null|UNITED SERVICES AUTOMOBILE ASSOCIATION|NY|10309|Servicemember|Consent not provided|Web|12/9/2016|Closed with explanation|Yes|No|2243523
4/5/2017|Consumer Loan|Installment loan|Managing the loan or lease|null|ONEMAIN FINANCIAL HOLDINGS, LLC.|GA|303XX|null|Consent provided|Web|4/5/2017|Closed with explanation|Yes|No|2421341
12/13/2012|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|CT|6512|null|N/A|Postal mail|12/13/2012|Closed with non-monetary relief|Yes|No|209888
9/2/2016|Bank account or service|Checking account|Account opening, closing, or management|null|FIRST NATIONAL BANK OF OMAHA|NY|138XX|null|Consent provided|Web|9/2/2016|Closed with explanation|Yes|No|2093495
4/30/2013|Student loan|Non-federal student loan|Dealing with my lender or servicer|Trouble with how payments are handled|Navient Solutions, LLC.|CA|92860|null|N/A|Phone|5/2/2013|Closed with explanation|Yes|No|395429
2/22/2012|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|MA|1606|null|N/A|Web|3/23/2012|Closed without relief|Yes|No|25779
8/14/2013|Bank account or service|Savings account|Account opening, closing, or management|null|HUNTINGTON NATIONAL BANK, THE|SD|57105|null|N/A|Referral|8/16/2013|Closed with monetary relief|Yes|Yes|489798
5/6/2014|Debt collection|I do not know|Disclosure verification of debt|Right to dispute notice not received|JH Portfolio Debt Equities, LLC|CA|93444|null|N/A|Web|5/6/2014|Closed with explanation|Yes|No|839421
1/9/2015|Credit reporting|null|Incorrect information on credit report|Account status|TRANSUNION INTERMEDIATE HOLDINGS, INC.|NV|89142|null|N/A|Web|1/9/2015|Closed with explanation|Yes|Yes|1188879
4/25/2016|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt was paid|Pinnacle Credit Services, LLC|FL|320XX|null|Consent provided|Web|4/25/2016|Closed with non-monetary relief|Yes|No|1895224
6/2/2013|Credit card|null|Other|null|Experian Information Solutions Inc.|TX|75035|null|N/A|Web|6/3/2013|Closed with explanation|Yes|No|422257
5/9/2017|Debt collection|Auto debt|Attempts to collect debt not owed|Debt is not yours|TOYOTA MOTOR CREDIT CORPORATION|FL|33446|null|N/A|Postal mail|5/9/2017|Closed with explanation|Yes|N/A|2479915
4/5/2017|Credit card|null|Identity theft / Fraud / Embezzlement|null|CAPITAL ONE FINANCIAL CORPORATION|NC|28110|null|Consent not provided|Web|4/5/2017|Closed with explanation|Yes|No|2418519
9/12/2012|Mortgage|Conventional fixed mortgage|Application, originator, mortgage broker|null|CITIBANK, N.A.|NJ|8080|null|N/A|Web|9/12/2012|Closed with monetary relief|Yes|No|151435
2/14/2017|Debt collection|Credit card|Communication tactics|Frequent or repeated calls|P&B Capital Group, LLC|TX|78721|null|Consent not provided|Web|2/14/2017|Closed with explanation|Yes|No|2344759
9/7/2012|Credit card|null|Billing disputes|null|CITIBANK, N.A.|PA|18042|null|N/A|Phone|9/10/2012|Closed with monetary relief|Yes|Yes|148631
12/21/2015|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt is not mine|Credit Management Control, Inc.|TX|785XX|Older American, Servicemember|Consent provided|Web|12/23/2015|Closed|Yes|No|1711361
1/18/2017|Mortgage|Other mortgage|Application, originator, mortgage broker|null|WELLS FARGO & COMPANY|TX|77354|null|N/A|Referral|1/20/2017|Closed with explanation|Yes|No|2295493
5/13/2014|Student loan|Non-federal student loan|Can't repay my loan|Can't get flexible payment options|Navient Solutions, LLC.|WA|98502|null|N/A|Web|5/13/2014|Closed with monetary relief|Yes|No|849837
1/16/2015|Credit card|null|Billing disputes|null|AMERICAN EXPRESS COMPANY|FL|34683|null|N/A|Web|1/16/2015|Closed with explanation|Yes|No|1196367
9/29/2016|Mortgage|Conventional fixed mortgage|Application, originator, mortgage broker|null|WELLS FARGO & COMPANY|NY|117XX|Servicemember|Consent provided|Web|10/3/2016|Closed with monetary relief|Yes|No|2137983
9/23/2015|Credit card|null|Customer service / Customer relations|null|SYNCHRONY FINANCIAL|IL|60188|null|N/A|Phone|9/28/2015|Closed with non-monetary relief|Yes|No|1576975
4/11/2016|Debt collection|Other (i.e. phone, health club, etc.)|Cont'd attempts collect debt not owed|Debt is not mine|Convergent Resources, Inc.|null|null|null|N/A|Referral|4/11/2016|Closed with explanation|Yes|No|1874859
2/18/2015|Mortgage|Other mortgage|Settlement process and costs|null|Ditech Financial LLC|CO|80427|null|N/A|Web|2/25/2015|Closed with explanation|Yes|No|1245888
12/20/2016|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|WELLS FARGO & COMPANY|CA|94541|null|N/A|Referral|12/20/2016|Closed with explanation|Yes|No|2257672
8/17/2014|Credit card|null|Other|null|AMERICAN EXPRESS COMPANY|TX|78542|null|N/A|Web|8/17/2014|Closed with explanation|Yes|Yes|987958
4/18/2014|Debt collection|I do not know|Communication tactics|Frequent or repeated calls|The CBE Group, Inc.|VA|23322|null|N/A|Web|4/23/2014|Closed with explanation|Yes|Yes|814990
2/10/2014|Debt collection|I do not know|Cont'd attempts collect debt not owed|Debt was paid|PORTFOLIO RECOVERY ASSOCIATES INC|MI|49107|null|N/A|Web|2/10/2014|Closed with non-monetary relief|Yes|No|705781
1/14/2013|Credit card|null|Payoff process|null|CAPITAL ONE FINANCIAL CORPORATION|VA|22840|null|N/A|Phone|1/15/2013|Closed with monetary relief|Yes|No|231545
8/16/2013|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|PNC Bank N.A.|CA|95842|null|N/A|Web|8/16/2013|Closed with non-monetary relief|Yes|Yes|494725
9/26/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|Experian Information Solutions Inc.|FL|32608|null|Consent not provided|Web|9/28/2016|Closed with explanation|Yes|No|2132680
1/18/2017|Debt collection|Other (i.e. phone, health club, etc.)|False statements or representation|Attempted to collect wrong amount|Diversified Consultants, Inc.|AL|361XX|null|Consent provided|Web|1/18/2017|Closed with explanation|Yes|No|2294364
3/24/2017|Student loan|Non-federal student loan|Can't repay my loan|Can't decrease my monthly payments|Navient Solutions, LLC.|FL|327XX|null|Consent provided|Web|3/24/2017|Closed with explanation|Yes|Yes|2401387
4/2/2013|Credit reporting|null|Incorrect information on credit report|Account status|EQUIFAX, INC.|MD|21679|null|N/A|Web|4/2/2013|Closed with non-monetary relief|Yes|No|370267
2/23/2017|Debt collection|Other (i.e. phone, health club, etc.)|Improper contact or sharing of info|Contacted me after I asked not to|I.C. System, Inc.|GA|300XX|null|Consent provided|Web|2/23/2017|Closed with explanation|Yes|No|2357675
4/5/2017|Student loan|Non-federal student loan|Dealing with my lender or servicer|Don't agree with fees charged|Navient Solutions, LLC.|MO|646XX|null|Consent provided|Web|4/5/2017|Closed with explanation|Yes|No|2422080
12/8/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|TRANSUNION INTERMEDIATE HOLDINGS, INC.|AL|36701|null|Consent not provided|Web|12/8/2016|Closed with explanation|Yes|Yes|2241216
4/5/2017|Student loan|Non-federal student loan|Dealing with my lender or servicer|Having problems with customer service|Navient Solutions, LLC.|NV|891XX|null|Consent provided|Web|4/5/2017|Closed with explanation|Yes|No|2421025
1/24/2013|Credit card|null|Balance transfer|null|CAPITAL ONE FINANCIAL CORPORATION|GA|30067|null|N/A|Web|1/23/2013|Closed with explanation|Yes|No|258010
7/18/2016|Bank account or service|Other bank product/service|Deposits and withdrawals|null|JPMORGAN CHASE & CO.|TX|77373|null|N/A|Phone|7/18/2016|Closed with explanation|Yes|No|2017068
1/29/2014|Credit reporting|null|Unable to get credit report/credit score|Problem getting my free annual report|EQUIFAX, INC.|NH|3766|null|N/A|Web|1/29/2014|Closed with non-monetary relief|Yes|No|690463
7/12/2016|Debt collection|Payday loan|Cont'd attempts collect debt not owed|Debt was paid|Midwest Recovery Systems|PA|171XX|null|Consent provided|Web|7/12/2016|Closed with explanation|No|Yes|2009520
11/4/2016|Consumer Loan|Installment loan|Problems when you are unable to pay|null|Merchants Acceptance Corp|OR|973XX|null|Consent provided|Web|11/8/2016|Closed with explanation|Yes|No|2196062
6/23/2015|Debt collection|Other (i.e. phone, health club, etc.)|Disclosure verification of debt|Not given enough info to verify debt|CCS Financial Services, Inc.|NY|11221|null|N/A|Postal mail|6/26/2015|Closed with explanation|No|No|1433453
8/27/2012|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|OCWEN LOAN SERVICING LLC|OH|43609|null|N/A|Referral|8/28/2012|Closed with explanation|Yes|No|142342
7/9/2015|Credit reporting|null|Unable to get credit report/credit score|Problem getting my free annual report|TRANSUNION INTERMEDIATE HOLDINGS, INC.|FL|323XX|null|Consent provided|Web|7/9/2015|Closed with explanation|Yes|Yes|1458771
4/5/2017|Student loan|Federal student loan servicing|Dealing with my lender or servicer|Received bad information about my loan|National Recoveries, Inc.|AZ|856XX|null|Consent provided|Web|4/5/2017|Closed with explanation|Yes|No|2418076
10/29/2015|Mortgage|Conventional adjustable mortgage (ARM)|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|CA|95002|Older American|N/A|Phone|10/30/2015|Closed with explanation|Yes|No|1631720
9/19/2012|Bank account or service|Other bank product/service|Account opening, closing, or management|null|WELLS FARGO & COMPANY|NY|10804|null|N/A|Referral|9/21/2012|Closed with explanation|Yes|No|156738
11/23/2015|Bank account or service|Checking account|Making/receiving payments, sending money|null|WELLS FARGO & COMPANY|CA|95037|Servicemember|N/A|Phone|11/24/2015|Closed with non-monetary relief|Yes|No|1667735
1/25/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|Experian Information Solutions Inc.|VT|5641|null|Consent not provided|Web|1/26/2016|Closed with non-monetary relief|Yes|No|1755966
9/15/2016|Mortgage|Other mortgage|Loan servicing, payments, escrow account|null|OCWEN LOAN SERVICING LLC|WA|98367|null|Other|Web|9/19/2016|Closed with explanation|Yes|No|2113323
10/17/2014|Credit reporting|null|Incorrect information on credit report|Information is not mine|EQUIFAX, INC.|OR|97070|null|N/A|Web|10/17/2014|Closed with explanation|Yes|No|1076257
7/6/2012|Mortgage|Conventional fixed mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|MA|1440|null|N/A|Web|7/11/2012|Closed with explanation|Yes|No|113137
2/27/2015|Mortgage|Conventional fixed mortgage|Loan servicing, payments, escrow account|null|Shellpoint Partners, LLC|CA|92692|null|N/A|Web|3/4/2015|Closed with explanation|Yes|No|1260332
1/24/2017|Credit card|null|Transaction issue|null|JPMORGAN CHASE & CO.|OH|450XX|null|Consent provided|Web|1/24/2017|Closed with explanation|Yes|No|2305394
5/28/2015|Credit card|null|Transaction issue|null|AMERICAN EXPRESS COMPANY|TX|77054|null|Consent not provided|Web|5/28/2015|Closed with explanation|Yes|No|1395309
10/7/2013|Mortgage|Other mortgage|Loan modification,collection,foreclosure|null|BANK OF AMERICA, NATIONAL ASSOCIATION|FL|33173|null|N/A|Referral|10/8/2013|Closed with explanation|Yes|No|554007
9/8/2016|Credit reporting|null|Incorrect information on credit report|Information is not mine|Experian Information Solutions Inc.|CA|926XX|null|Consent provided|Web|9/8/2016|Closed with non-monetary relief|Yes|No|2100704
7/1/2015|Mortgage|FHA mortgage|Loan modification,collection,foreclosure|null|WELLS FARGO & COMPANY|GA|30058|null|Consent not provided|Web|7/1/2015|Closed with explanation|Yes|Yes|1446664
7/13/2013|Bank account or service|Checking account|Making/receiving payments, sending money|null|JPMORGAN CHASE & CO.|CO|80015|null|N/A|Web|7/15/2013|Closed with monetary relief|Yes|Yes|456869
10/30/2013|Debt collection|Credit card|Communication tactics|Frequent or repeated calls|Webcollex, LLC|CA|95207|Older American|N/A|Phone|11/1/2013|Closed with explanation|Yes|No|578588
8/23/2014|Credit card|null|Identity theft / Fraud / Embezzlement|null|AMERICAN EXPRESS COMPANY|LA|70068|null|N/A|Web|8/27/2014|Closed with explanation|Yes|No|998491
1/21/2014|Credit reporting|null|Incorrect information on credit report|Account terms|TRANSUNION INTERMEDIATE HOLDINGS, INC.|VA|23185|null|N/A|Web|1/20/2014|Closed with non-monetary relief|Yes|No|677292
1/31/2012|Credit card|null|Other fee|null|CITIBANK, N.A.|DC|20049|null|N/A|Web|2/1/2012|Closed with relief|Yes|No|18787
4/5/2017|Credit card|null|Other fee|null|CAPITAL ONE FINANCIAL CORPORATION|CA|908XX|null|Consent provided|Web|4/5/2017|Closed with explanation|Yes|No|2420801
